ap|ai_workflow_state|state_data|jsonb|NOT NULL|||
ap|ai_workflow_state|status|character varying(30)||'ACTIVE'::character varying||
ap|ai_workflow_state|checkpoint|character varying(50)||||
ap|ai_workflow_state|is_active|boolean||true||
ap|ai_workflow_state|created_at|timestamp with time zone||now()||
ap|ai_workflow_state|updated_at|timestamp with time zone||||
ap|ai_workflow_state|update_by|uuid||||
ap|ai_workflow_state|object_version_number|integer||1||
ap|ap_invoice_lines|ap_invoice_line_id|uuid|NOT NULL|uuidv7()|PK|
ap|ap_invoice_lines|ap_invoice_id|uuid|NOT NULL|||ap_invoices.ap_invoice_id
ap|ap_invoice_lines|line_number|integer||10||
ap|ap_invoice_lines|item_id|uuid||||
ap|ap_invoice_lines|item_code|character varying(50)||||
ap|ap_invoice_lines|description|text|NOT NULL|''::text||
ap|ap_invoice_lines|quantity|numeric(14,4)|NOT NULL|1||
ap|ap_invoice_lines|uom_code|character varying(10)||||
ap|ap_invoice_lines|unit_price|numeric(18,4)|NOT NULL|0||
ap|ap_invoice_lines|discount_pct|numeric(5,2)||0||
ap|ap_invoice_lines|line_total|numeric(18,2)||0||
ap|ap_invoice_lines|account_id|uuid||||
ap|ap_invoice_lines|tax_id|uuid||||
ap|ap_invoice_lines|tax_amount|numeric(18,2)||0||
ap|ap_invoice_lines|analytic_distribution|jsonb||||
ap|ap_invoice_lines|is_active|boolean||true||
ap|ap_invoice_lines|created_at|timestamp with time zone||now()||
ap|ap_invoice_lines|updated_at|timestamp with time zone||||
ap|ap_invoice_lines|update_by|uuid||||
ap|ap_invoice_lines|corporate_id|uuid||||corporates.corporate_id
ap|ap_invoice_lines|company_id|uuid||||companies.company_id
ap|ap_invoice_lines|site_id|uuid||||sites.site_id
ap|ap_invoices|ap_invoice_id|uuid|NOT NULL|uuidv7()|PK|
ap|ap_invoices|invoice_number|character varying(50)|NOT NULL|||
ap|ap_invoices|supplier_id|uuid||||ap_suppliers.supplier_id
ap|ap_invoices|supplier_site_id|uuid||||ap_supplier_sites.supplier_site_id
ap|ap_invoices|company_id|uuid||||companies.company_id
ap|ap_invoices|currency_id|character varying(3)||'THB'::character varying||
ap|ap_invoices|invoice_type|character varying(30)|NOT NULL|'STANDARD'::character varying||
ap|ap_invoices|invoice_status|character varying(30)|NOT NULL|'DRAFT'::character varying||
ap|ap_invoices|po_id|uuid||||
ap|ap_invoices|invoice_date|date|NOT NULL|CURRENT_DATE||
ap|ap_invoices|invoice_due_date|date||||
ap|ap_invoices|date_received|date||||
ap|ap_invoices|gl_date|date||||
ap|ap_invoices|payment_term_days|integer||30||
ap|ap_invoices|payment_method|character varying(30)||'EFT'::character varying||
ap|ap_invoices|description|text||||
ap|ap_invoices|amount_untaxed|numeric(18,2)||0||
ap|ap_invoices|amount_tax|numeric(18,2)||0||
ap|ap_invoices|amount_total|numeric(18,2)||0||
ap|ap_invoices|amount_paid|numeric(18,2)||0||
ap|ap_invoices|amount_residual|numeric(18,2)||0||
ap|ap_invoices|tax_id|uuid||||
ap|ap_invoices|account_payable_id|uuid||||
ap|ap_invoices|payment_reference|character varying(100)||||
ap|ap_invoices|partner_ref|character varying(100)||||
ap|ap_invoices|is_paid|boolean||false||
ap|ap_invoices|notes|text||||
ap|ap_invoices|is_active|boolean||true||
ap|ap_invoices|created_at|timestamp with time zone||now()||
ap|ap_invoices|updated_at|timestamp with time zone||||
ap|ap_invoices|update_by|uuid||||
ap|ap_invoices|corporate_id|uuid||||corporates.corporate_id
ap|ap_invoices|site_id|uuid||||sites.site_id
ap|ap_supplier_locations|location_id|uuid|NOT NULL|uuidv7()|PK|
ap|ap_supplier_locations|supplier_site_id|uuid|NOT NULL|||ap_supplier_sites.supplier_site_id
