ap|ap_supplier_sites|idx_ap_site_code|CREATE INDEX idx_ap_site_code ON ap.ap_supplier_sites USING btree (supplier_site_code)|f
ap|ap_supplier_sites|idx_ap_site_supplier|CREATE INDEX idx_ap_site_supplier ON ap.ap_supplier_sites USING btree (supplier_id)|f
ap|ap_suppliers|ap_suppliers_supplier_number_key|CREATE UNIQUE INDEX ap_suppliers_supplier_number_key ON ap.ap_suppliers USING btree (supplier_number)|t
ap|ap_suppliers|idx_ap_supplier_number|CREATE INDEX idx_ap_supplier_number ON ap.ap_suppliers USING btree (supplier_number)|f
ap|ap_suppliers|idx_ap_supplier_status|CREATE INDEX idx_ap_supplier_status ON ap.ap_suppliers USING btree (supplier_status)|f
ap|ap_suppliers|idx_ap_supplier_type|CREATE INDEX idx_ap_supplier_type ON ap.ap_suppliers USING btree (supplier_type)|f
ap|bank_accounts|idx_ap_bank_account|CREATE INDEX idx_ap_bank_account ON ap.bank_accounts USING btree (account_number)|f
ap|bank_statement_lines|idx_ap_stmt_line_stmt|CREATE INDEX idx_ap_stmt_line_stmt ON ap.bank_statement_lines USING btree (statement_id)|f
ap|bank_statements|idx_ap_stmt_account|CREATE INDEX idx_ap_stmt_account ON ap.bank_statements USING btree (bank_account_id)|f
ap|discount_tracking|idx_ap_disc_invoice|CREATE INDEX idx_ap_disc_invoice ON ap.discount_tracking USING btree (invoice_id)|f
ap|expense_report_lines|idx_ap_exp_line_report|CREATE INDEX idx_ap_exp_line_report ON ap.expense_report_lines USING btree (report_id)|f
ap|expense_reports|expense_reports_report_number_key|CREATE UNIQUE INDEX expense_reports_report_number_key ON ap.expense_reports USING btree (report_number)|t
ap|expense_reports|idx_ap_exp_report_status|CREATE INDEX idx_ap_exp_report_status ON ap.expense_reports USING btree (status)|f
ap|gl_mapping_rules|gl_mapping_rules_rule_code_key|CREATE UNIQUE INDEX gl_mapping_rules_rule_code_key ON ap.gl_mapping_rules USING btree (rule_code)|t
ap|import_interface|import_interface_source_transaction_id_key|CREATE UNIQUE INDEX import_interface_source_transaction_id_key ON ap.import_interface USING btree (source_transaction_id)|t
ap|invoice_distributions|idx_ap_dist_invoice|CREATE INDEX idx_ap_dist_invoice ON ap.invoice_distributions USING btree (invoice_id)|f
ap|invoice_holds|idx_ap_hold_invoice|CREATE INDEX idx_ap_hold_invoice ON ap.invoice_holds USING btree (invoice_id)|f
ap|invoice_holds|idx_ap_hold_status|CREATE INDEX idx_ap_hold_status ON ap.invoice_holds USING btree (status)|f
ap|match_exceptions|idx_ap_me_invoice|CREATE INDEX idx_ap_me_invoice ON ap.match_exceptions USING btree (invoice_id)|f
ap|match_exceptions|idx_ap_me_status|CREATE INDEX idx_ap_me_status ON ap.match_exceptions USING btree (status)|f
ap|matching_rules|idx_ap_mr_match_type|CREATE INDEX idx_ap_mr_match_type ON ap.matching_rules USING btree (match_type)|f
ap|matching_rules|matching_rules_rule_code_key|CREATE UNIQUE INDEX matching_rules_rule_code_key ON ap.matching_rules USING btree (rule_code)|t
ap|payment_batches|idx_ap_batch_status|CREATE INDEX idx_ap_batch_status ON ap.payment_batches USING btree (status)|f
ap|payment_batches|payment_batches_batch_number_key|CREATE UNIQUE INDEX payment_batches_batch_number_key ON ap.payment_batches USING btree (batch_number)|t
ap|payment_instructions|idx_ap_pay_batch|CREATE INDEX idx_ap_pay_batch ON ap.payment_instructions USING btree (batch_id)|f
ap|payment_instructions|idx_ap_pay_invoice|CREATE INDEX idx_ap_pay_invoice ON ap.payment_instructions USING btree (invoice_id)|f
ap|payment_instructions|idx_ap_pay_partner|CREATE INDEX idx_ap_pay_partner ON ap.payment_instructions USING btree (partner_id)|f
ap|payment_instructions|idx_ap_pay_status|CREATE INDEX idx_ap_pay_status ON ap.payment_instructions USING btree (status)|f
ap|payment_instructions|payment_instructions_payment_number_key|CREATE UNIQUE INDEX payment_instructions_payment_number_key ON ap.payment_instructions USING btree (payment_number)|t
ap|payment_methods|idx_ap_method_code|CREATE INDEX idx_ap_method_code ON ap.payment_methods USING btree (method_code)|f
ap|payment_methods|payment_methods_method_code_key|CREATE UNIQUE INDEX payment_methods_method_code_key ON ap.payment_methods USING btree (method_code)|t
ap|payment_terms|idx_ap_terms_code|CREATE INDEX idx_ap_terms_code ON ap.payment_terms USING btree (term_code)|f
ap|payment_terms|payment_terms_term_code_key|CREATE UNIQUE INDEX payment_terms_term_code_key ON ap.payment_terms USING btree (term_code)|t
ap|period_status|period_status_period_name_key|CREATE UNIQUE INDEX period_status_period_name_key ON ap.period_status USING btree (period_name)|t
ap|prepayments|prepayments_prepayment_number_key|CREATE UNIQUE INDEX prepayments_prepayment_number_key ON ap.prepayments USING btree (prepayment_number)|t
ap|tax_codes|idx_ap_tax_code|CREATE INDEX idx_ap_tax_code ON ap.tax_codes USING btree (tax_code)|f
ap|tax_codes|tax_codes_tax_code_key|CREATE UNIQUE INDEX tax_codes_tax_code_key ON ap.tax_codes USING btree (tax_code)|t
ap|withholding_tax|idx_ap_wht_code|CREATE INDEX idx_ap_wht_code ON ap.withholding_tax USING btree (wht_code)|f
ap|withholding_tax|withholding_tax_wht_code_key|CREATE UNIQUE INDEX withholding_tax_wht_code_key ON ap.withholding_tax USING btree (wht_code)|t
ap|workflow_definitions|workflow_definitions_workflow_code_key|CREATE UNIQUE INDEX workflow_definitions_workflow_code_key ON ap.workflow_definitions USING btree (workflow_code)|t
ar|__drizzle_migrations|__drizzle_migrations_hash_key|CREATE UNIQUE INDEX __drizzle_migrations_hash_key ON ar.__drizzle_migrations USING btree (hash)|t
ar|adjustments|idx_ar_adj_invoice|CREATE INDEX idx_ar_adj_invoice ON ar.adjustments USING btree (invoice_id)|f
ar|adjustments|idx_ar_adj_type|CREATE INDEX idx_ar_adj_type ON ar.adjustments USING btree (adjustment_type)|f
ar|aging_snapshots|idx_ar_aging_customer|CREATE INDEX idx_ar_aging_customer ON ar.aging_snapshots USING btree (customer_id)|f
ar|aging_snapshots|idx_ar_aging_date|CREATE INDEX idx_ar_aging_date ON ar.aging_snapshots USING btree (snapshot_date)|f
ar|ar_customer_locations|idx_ar_cust_loc_site|CREATE INDEX idx_ar_cust_loc_site ON ar.ar_customer_locations USING btree (cust_acct_site_id)|f
ar|ar_customer_locations|idx_ar_cust_loc_type|CREATE INDEX idx_ar_cust_loc_type ON ar.ar_customer_locations USING btree (location_type)|f
ar|ar_customer_sites|idx_ar_cust_site_cust|CREATE INDEX idx_ar_cust_site_cust ON ar.ar_customer_sites USING btree (cust_account_id)|f
ar|ar_customer_sites|idx_ar_customer_sites_customer|CREATE INDEX idx_ar_customer_sites_customer ON ar.ar_customer_sites USING btree (cust_account_id)|f
ar|ar_customers|idx_ar_cust_customer|CREATE INDEX idx_ar_cust_customer ON ar.ar_customers USING btree (partner_id)|f
ar|ar_customers|idx_ar_cust_number|CREATE INDEX idx_ar_cust_number ON ar.ar_customers USING btree (account_number)|f
ar|ar_customers|idx_ar_cust_partner|CREATE INDEX idx_ar_cust_partner ON ar.ar_customers USING btree (partner_id)|f
